Date,Country,Region,Petrol_Price_USD_per_Liter,Diesel_Price_USD_per_Liter,Natural_Gas_Price_USD_per_MMBtu,Crude_Oil_Price_USD_per_Barrel,Inflation_Rate (%),Exchange_Rate_vs_USD,GDP_Growth (%),Supply_Index,Demand_Index,Geopolitical_Risk_Index,Event_Flag,Event_Description,Currency_Devaluation (%),Subsidy_Level,Tax_Rate_on_Fuel (%),Petrol_7d_MA,Petrol_28d_vol,Petrol_lag_1,Crude_lag_1
2018-03-12,Japan,Asia,1.041,0.948,1.897,65.25,2.75,111.92,3.37,49.4,62.6,28.2,0,,0.53,Low,30.0,1.0132499999999998,0.07202316646813002,1.017,63.43
2018-03-19,Japan,Asia,1.055,0.971,1.672,68.62,2.68,111.7485,2.37,54.1,46.6,20.1,0,,0.9,Low,30.0,1.0354999999999999,0.07190387753801669,1.041,65.25
2018-03-26,Japan,Asia,1.055,0.915,1.987,64.74,2.78,110.5415,2.69,55.6,53.6,25.8,0,,0.15,Low,30.0,1.0419999999999998,0.05854954690507116,1.055,68.62
2018-04-02,Japan,Asia,0.955,0.897,2.166,61.68,2.32,109.685,3.52,58.9,40.5,20.5,0,,0.11,Low,30.0,1.0265,0.06604165576867209,1.055,64.74
2018-04-09,Japan,Asia,0.957,0.85,2.137,60.49,2.02,112.0796,3.08,37.1,43.2,21.0,0,,0.25,Low,30.0,1.0055,0.05457053167147031,0.955,61.68
2018-04-16,Japan,Asia,0.943,0.857,1.546,60.04,2.25,111.4869,1.62,49.1,52.7,28.7,0,,0.47,Low,30.0,0.9775,0.03953170102248493,0.957,60.49
2018-04-23,Japan,Asia,0.986,0.895,1.577,63.22,2.27,110.0898,3.85,52.4,56.7,20.6,0,,-0.14,Low,30.0,0.9602499999999999,0.04133128272415313,0.943,60.04
2018-04-30,Japan,Asia,1.027,0.965,1.897,64.59,3.15,111.4765,1.47,53.8,58.3,27.9,0,,0.59,Low,30.0,0.97825,0.042623815689677,0.986,63.22
2018-05-07,Japan,Asia,1.001,0.915,1.62,64.67,2.18,111.0828,2.84,63.3,52.8,21.6,0,,-0.23,Low,30.0,0.98925,0.04166493886287966,1.027,64.59
2018-05-14,Japan,Asia,1.013,0.915,2.039,63.91,2.82,109.5801,2.38,60.3,52.7,27.7,0,,0.41,Low,30.0,1.0067499999999998,0.041176957211842106,1.001,64.67
2018-05-21,Japan,Asia,0.899,0.843,1.539,59.33,1.77,110.6155,1.02,53.3,42.2,21.9,0,,0.17,Low,30.0,0.985,0.04873101153639703,1.013,63.91
2018-05-28,Japan,Asia,1.018,0.916,2.193,64.33,2.74,111.3411,1.06,60.3,48.5,21.0,0,,-1.03,Low,30.0,0.98275,0.06372827299526611,0.899,59.33
2018-06-04,Japan,Asia,0.967,0.835,1.529,59.4,1.73,112.0616,2.19,51.2,42.7,21.0,0,,-0.22,Low,30.0,0.97425,0.06499097729198755,1.018,64.33
2018-06-11,Japan,Asia,0.994,0.927,2.231,62.27,1.76,111.0867,1.96,53.0,51.9,23.1,0,,-0.45,Low,30.0,0.9695,0.06548051740479953,0.967,59.4
2018-06-18,Japan,Asia,0.931,0.817,1.573,57.94,3.25,111.1362,3.22,50.0,41.9,23.3,0,,0.72,Low,30.0,0.9775,0.06773523061995927,0.994,62.27
2018-06-25,Japan,Asia,0.842,0.719,1.5,51.18,2.06,109.466,1.2,44.8,43.3,25.2,0,,0.23,Low,30.0,0.9335,0.06782955698504675,0.931,57.94
2018-07-02,Japan,Asia,0.813,0.725,1.5,51.41,2.88,111.7199,1.65,53.9,52.0,22.2,0,,0.64,Low,30.0,0.895,0.06813822640105834,0.842,51.18
2018-07-09,Japan,Asia,0.833,0.75,1.552,52.39,1.43,111.7746,1.43,32.5,42.8,25.1,0,,0.24,Low,30.0,0.8547499999999999,0.06890483309425169,0.813,51.41
2018-07-16,Japan,Asia,0.82,0.715,1.665,51.51,1.98,109.8568,4.31,41.8,40.1,27.1,0,,-1.34,Low,30.0,0.827,0.06680098487758279,0.833,52.39
2018-07-23,Japan,Asia,0.825,0.725,1.83,51.2,2.23,109.5408,3.36,41.7,32.8,29.1,0,,-0.66,Low,30.0,0.82275,0.06491378138942916,0.82,51.51
2018-07-30,Japan,Asia,0.768,0.692,1.5,49.33,2.98,107.9089,3.31,54.0,45.4,20.3,0,,-0.66,Low,30.0,0.8115,0.06668062617975415,0.825,51.2
2018-08-06,Japan,Asia,0.804,0.683,1.621,48.24,2.35,107.367,3.75,57.9,35.7,29.8,0,,0.21,Low,30.0,0.80425,0.06891630631251931,0.768,49.33
2018-08-13,Japan,Asia,0.698,0.618,1.551,44.8,1.9,109.2662,2.93,46.8,44.9,21.4,0,,-0.61,Low,30.0,0.7737499999999999,0.07152726373029318,0.804,48.24
2018-08-20,Japan,Asia,0.667,0.607,1.5,42.89,2.5,109.8145,4.8,49.3,48.7,29.5,0,,-0.61,Low,30.0,0.7342500000000001,0.053578843658032796,0.698,44.8
2018-08-27,Japan,Asia,0.723,0.643,1.5,45.02,3.42,107.983,0.85,41.9,44.4,29.8,0,,-0.13,Low,30.0,0.723,0.06290922526584826,0.667,42.89
2018-09-03,Japan,Asia,0.766,0.69,1.5,47.58,2.07,106.2154,0.9,48.6,53.7,27.3,0,,0.2,Low,30.0,0.7135,0.06578274421523578,0.723,45.02
2018-09-10,Japan,Asia,0.707,0.646,1.5,45.4,1.83,107.4141,1.25,51.7,58.3,22.2,0,,-0.65,Low,30.0,0.71575,0.06672226926391324,0.766,47.58
2018-09-17,Japan,Asia,0.671,0.591,1.5,41.59,1.65,109.9817,0.94,43.8,40.5,25.2,0,,-0.16,Low,30.0,0.71675,0.06331561972890895,0.707,45.4
2018-09-24,Japan,Asia,0.692,0.615,1.5,43.46,2.31,108.0111,1.89,36.6,57.8,24.8,0,,0.75,Low,30.0,0.709,0.06448922529178917,0.671,41.59
2018-10-01,Japan,Asia,0.723,0.649,1.5,45.61,1.8,109.2818,3.64,34.6,51.4,28.9,0,,-0.39,Low,30.0,0.69825,0.06576468255887062,0.692,43.46
2018-10-08,Japan,Asia,0.705,0.628,1.5,43.76,1.98,108.8773,1.92,39.0,54.6,27.0,0,,0.22,Low,30.0,0.69775,0.06589508738140304,0.723,45.61
2018-10-15,Japan,Asia,0.698,0.648,1.5,44.83,1.9,109.9838,3.75,39.7,47.4,22.1,0,,0.32,Low,30.0,0.7044999999999999,0.06569078666390928,0.705,43.76
2018-10-22,Japan,Asia,0.7,0.625,1.5,44.09,2.22,108.5381,2.87,47.6,47.0,22.4,0,,0.39,Low,30.0,0.7065,0.06322452907327923,0.698,44.83
2018-10-29,Japan,Asia,0.697,0.617,1.5,43.96,1.99,107.4676,0.98,52.1,51.3,21.3,0,,0.77,Low,30.0,0.7,0.0610357218865333,0.7,44.09
2018-11-05,Japan,Asia,0.756,0.667,1.5,47.49,2.62,111.2101,3.54,41.0,51.0,28.2,0,,-0.19,Low,30.0,0.71275,0.05327416410020939,0.697,43.96
2018-11-12,Japan,Asia,0.756,0.688,1.508,47.22,2.86,110.2793,2.07,57.0,54.6,25.1,0,,0.01,Low,30.0,0.72725,0.050789405588756865,0.756,47.49
2018-11-19,Japan,Asia,0.785,0.713,1.785,50.37,2.29,108.9669,2.58,40.5,63.2,27.7,0,,-0.58,Low,30.0,0.7484999999999999,0.04640563760482169,0.756,47.22
2018-11-26,Japan,Asia,0.796,0.704,1.7,50.42,2.77,110.1675,0.54,46.5,75.6,29.3,0,,0.25,Low,30.0,0.77325,0.04357898934648622,0.785,50.37
2018-12-03,Japan,Asia,0.743,0.672,1.502,46.07,1.16,109.6327,2.27,49.3,71.1,27.2,0,,-0.08,Low,30.0,0.77,0.041883882344536716,0.796,50.42
2018-12-10,Japan,Asia,0.784,0.701,1.5,49.3,3.02,109.4646,2.44,54.8,47.3,27.5,0,,-0.8,Low,30.0,0.7769999999999999,0.040182708453842225,0.743,46.07
2018-12-17,Japan,Asia,0.88,0.812,1.5,54.61,2.72,107.1333,0.41,53.4,57.1,26.9,0,,0.51,Low,30.0,0.8007500000000001,0.05096275366490274,0.784,49.3
2018-12-24,Japan,Asia,0.841,0.755,1.706,53.72,1.63,110.4519,2.01,38.2,57.7,27.3,0,,0.54,Low,30.0,0.8119999999999999,0.05366240163549591,0.88,54.61
2018-12-31,Japan,Asia,0.868,0.785,1.5,55.01,1.7,109.985,1.79,53.8,42.1,26.4,0,,0.74,Low,30.0,0.84325,0.05241876006909832,0.841,53.72
2019-01-07,Japan,Asia,0.967,0.903,1.859,63.18,2.28,110.7957,2.13,53.1,54.6,29.1,0,,-0.26,Low,30.0,0.889,0.058164971733206006,0.868,55.01
2019-01-14,Japan,Asia,0.866,0.794,1.896,55.62,2.54,110.5199,3.24,51.9,52.9,27.7,0,,-0.84,Low,30.0,0.8855,0.0696673428055784,0.967,63.18
2019-01-21,Japan,Asia,0.995,0.88,1.735,60.91,2.57,110.3629,0.08,53.3,45.2,26.3,0,,-0.21,Low,30.0,0.924,0.07830178938748109,0.866,55.62
2019-01-28,Japan,Asia,0.925,0.822,1.566,59.23,2.39,110.1917,1.98,64.4,67.8,23.5,0,,-0.72,Low,30.0,0.93825,0.08169460987947129,0.995,60.91
2019-02-04,Japan,Asia,0.983,0.879,2.062,61.14,1.62,111.286,2.07,49.7,50.4,29.2,0,,1.33,Low,30.0,0.94225,0.08230541996714712,0.925,59.23
2019-02-11,Japan,Asia,0.985,0.868,1.854,61.2,2.41,112.6259,2.32,44.0,55.5,26.3,0,,-0.07,Low,30.0,0.972,0.08244438736505298,0.983,61.14
2019-02-18,Japan,Asia,1.037,0.924,1.981,65.8,1.98,110.9107,2.57,54.7,46.3,23.7,0,,-0.42,Low,30.0,0.9824999999999999,0.08285541995293191,0.985,61.2
2019-02-25,Japan,Asia,0.933,0.808,1.599,58.56,2.69,112.7615,2.21,55.0,47.2,27.6,0,,-0.45,Low,30.0,0.9844999999999999,0.08673693872910004,1.037,65.8
2019-03-04,Japan,Asia,0.974,0.808,1.547,60.64,1.92,109.6085,4.55,54.7,46.8,21.8,0,,-0.19,Low,30.0,0.98225,0.08641293034967815,0.933,58.56
2019-03-11,Japan,Asia,1.069,0.959,1.608,65.76,1.73,109.4592,0.63,51.4,47.1,24.9,0,,0.84,Low,30.0,1.00325,0.08403731995031025,0.974,60.64
2019-03-18,Japan,Asia,0.998,0.905,1.914,63.56,2.44,112.3417,3.69,50.8,56.5,23.8,0,,0.67,Low,30.0,0.9935,0.08578830140191106,1.069,65.76
2019-03-25,Japan,Asia,1.107,0.998,2.071,70.04,3.14,111.5311,-0.28,48.3,52.1,24.4,0,,0.48,Low,30.0,1.037,0.08976011104507026,0.998,63.56
2019-04-01,Japan,Asia,0.94,0.858,2.149,59.75,2.65,112.9315,2.05,52.0,55.5,27.1,0,,-0.39,Low,30.0,1.0285,0.0978494151003622,1.107,70.04
2019-04-08,Japan,Asia,1.055,0.95,2.371,66.8,2.02,109.5077,0.34,55.0,56.4,20.1,0,,0.23,Low,30.0,1.025,0.09730610819481973,0.94,59.75
2019-04-15,Japan,Asia,1.006,0.87,1.946,60.93,2.69,110.7898,1.45,60.9,42.9,29.9,0,,0.62,Low,30.0,1.027,0.09001698047427015,1.055,66.8
2019-04-22,Japan,Asia,1.029,0.89,2.082,63.79,2.68,111.2181,4.49,58.8,52.9,26.3,0,,0.13,Low,30.0,1.0074999999999998,0.08692194811793812,1.006,60.93
2019-04-29,Japan,Asia,0.991,0.954,1.693,63.55,2.48,113.8447,3.52,59.3,53.8,22.9,0,,0.16,Low,30.0,1.0202499999999999,0.0864427147094364,1.029,63.79
2019-05-06,Japan,Asia,1.037,0.925,1.733,65.54,2.35,112.5463,2.02,47.5,35.6,25.3,0,,-0.09,Low,30.0,1.0157500000000002,0.08728937547586167,0.991,63.55
2019-05-13,Japan,Asia,0.973,0.854,1.863,61.55,2.31,110.4515,1.36,64.9,38.9,25.9,0,,0.63,Low,30.0,1.0075,0.0881838474269378,1.037,65.54
2019-05-20,Japan,Asia,0.99,0.908,2.195,63.48,2.81,109.8287,1.86,52.2,54.9,24.8,0,,-0.22,Low,30.0,0.99775,0.08258940814994763,0.973,61.55
2019-05-27,Japan,Asia,1.014,0.92,1.937,64.73,2.37,110.9426,2.99,31.5,50.2,21.2,0,,-0.28,Low,30.0,1.0034999999999998,0.08200624808097519,0.99,63.48
2019-06-03,Japan,Asia,1.002,0.904,2.073,62.85,3.32,111.4075,0.23,38.8,40.7,23.8,0,,-0.14,Low,30.0,0.99475,0.07688362491849136,1.014,64.73
2019-06-10,Japan,Asia,1.087,0.928,2.439,67.83,2.42,111.4683,1.48,57.0,41.1,28.1,0,,0.97,Low,30.0,1.02325,0.07786841485307565,1.002,62.85
2019-06-17,Japan,Asia,1.032,0.929,2.213,64.75,2.14,110.6908,2.67,53.1,47.1,29.0,0,,-0.38,Low,30.0,1.03375,0.07285547508075743,1.087,67.83
2019-06-24,Japan,Asia,1.039,0.915,1.958,64.67,2.42,110.9305,4.67,40.4,51.0,27.2,0,,-0.45,Low,30.0,1.04,0.05613349715839537,1.032,64.75
2019-07-01,Japan,Asia,1.174,1.007,2.015,72.21,2.82,109.4937,2.25,40.1,21.8,24.7,0,,0.04,Low,30.0,1.083,0.05754254014274659,1.039,64.67
2019-07-08,Japan,Asia,1.044,0.955,1.951,69.56,2.24,110.7744,-0.44,53.9,43.7,29.9,0,,-0.01,Low,30.0,1.07225,0.06572822203949513,1.174,72.21
2019-07-15,Japan,Asia,1.04,0.95,1.901,65.31,2.24,109.2887,1.32,54.6,30.9,22.2,0,,-0.43,Low,30.0,1.07425,0.06552235672431304,1.044,69.56
2019-07-22,Japan,Asia,1.127,0.96,1.935,69.7,3.29,109.8862,5.13,55.1,36.7,27.0,0,,-1.12,Low,30.0,1.09625,0.0680664571893825,1.04,65.31
2019-07-29,Japan,Asia,1.07,0.978,1.795,67.32,2.56,108.5712,-0.67,37.4,44.3,24.8,0,,-0.23,Low,30.0,1.07025,0.0694670653139241,1.127,69.7
2019-08-05,Japan,Asia,1.124,0.994,1.881,70.43,3.01,109.472,2.88,35.3,46.7,24.8,0,,-0.06,Low,30.0,1.0902500000000002,0.06721352631807713,1.07,67.32
2019-08-12,Japan,Asia,1.055,0.965,1.661,67.38,2.83,107.8241,3.48,51.0,40.2,22.0,0,,0.58,Low,30.0,1.094,0.07062773776390387,1.124,70.43
2019-08-19,Japan,Asia,1.116,1.004,2.172,70.83,2.51,110.0318,0.2,61.9,44.4,20.7,0,,0.81,Low,30.0,1.09125,0.07199973010745181,1.055,67.38
2019-08-26,Japan,Asia,1.084,1.012,2.375,71.38,3.0,107.7529,1.55,36.8,44.7,20.8,0,,0.35,Low,30.0,1.09475,0.07263330846084892,1.116,70.83
2019-09-02,Japan,Asia,0.736,0.654,1.54,47.34,3.02,106.2325,2.52,36.4,49.3,25.7,0,,0.72,Low,30.0,0.9977500000000001,0.11577994260408399,1.084,71.38
2019-09-09,Japan,Asia,0.68,0.575,1.5,42.7,2.44,107.532,1.29,49.1,48.9,26.9,0,,-0.2,Low,30.0,0.904,0.11652669245824814,0.736,47.34
2019-09-16,Japan,Asia,0.711,0.664,1.5,45.44,2.42,109.5743,2.82,51.7,52.3,24.9,0,,-0.32,Low,30.0,0.8027500000000001,0.11807674213383255,0.68,42.7
2019-09-23,Japan,Asia,0.687,0.615,1.5,43.41,2.99,110.2234,3.2,47.4,50.7,20.9,0,,0.78,Low,30.0,0.7035,0.1077100620805176,0.711,45.44
2019-09-30,Japan,Asia,0.695,0.621,1.5,43.78,2.11,108.4341,3.62,43.2,46.4,21.3,0,,-0.96,Low,30.0,0.69325,0.10591189339541197,0.687,43.41
2019-10-07,Japan,Asia,0.77,0.684,1.681,47.64,2.95,108.5002,2.04,46.4,53.9,28.4,0,,-0.54,Low,30.0,0.71575,0.11283753116637073,0.695,43.78
2019-10-14,Japan,Asia,0.698,0.673,1.5,44.89,2.75,109.9712,4.32,40.6,59.2,24.2,0,,0.46,Low,30.0,0.7125,0.10989834451671399,0.77,47.64
2019-10-21,Japan,Asia,0.731,0.655,1.575,43.83,2.83,110.2243,-0.86,49.4,68.1,23.1,0,,0.74,Low,30.0,0.7235,0.11205508800327314,0.698,44.89
2019-10-28,Japan,Asia,0.766,0.675,1.5,47.8,3.4,108.797,1.43,44.3,48.5,29.3,0,,0.45,Low,30.0,0.74125,0.11190013498638887,0.731,43.83
2019-11-04,Japan,Asia,0.805,0.72,1.577,51.18,2.22,109.499,3.99,39.3,62.4,20.6,0,,-0.75,Low,30.0,0.75,0.11324029648123045,0.766,47.8
2019-11-11,Japan,Asia,0.795,0.72,1.572,49.79,3.39,109.1827,2.67,35.5,34.0,28.9,0,,-0.12,Low,30.0,0.7742500000000001,0.11090647877945853,0.805,51.18
2019-11-18,Japan,Asia,0.727,0.657,1.5,46.03,3.13,109.3935,1.92,50.9,68.1,23.9,0,,-0.36,Low,30.0,0.7732500000000001,0.11245916298971506,0.795,49.79
2019-11-25,Japan,Asia,0.739,0.681,1.5,46.91,2.38,111.6605,3.86,37.6,63.0,23.9,0,,-0.33,Low,30.0,0.7665,0.06348658458196214,0.727,46.03
2019-12-02,Japan,Asia,0.785,0.719,1.715,51.26,2.09,109.1244,0.52,47.3,73.5,21.4,0,,-0.06,Low,30.0,0.7615000000000001,0.06046608003270964,0.739,46.91
2019-12-09,Japan,Asia,0.827,0.723,1.505,51.34,2.01,109.8115,2.69,64.8,45.1,24.7,0,,0.66,Low,30.0,0.7695000000000001,0.0608869029238792,0.785,51.26
2019-12-16,Japan,Asia,0.825,0.75,1.649,53.25,2.7,109.291,1.85,51.9,55.9,20.5,0,,-0.12,Low,30.0,0.7939999999999999,0.05928525341764836,0.827,51.34
2019-12-23,Japan,Asia,0.89,0.782,1.603,54.59,2.86,108.8492,2.21,47.3,43.1,22.9,0,,-0.58,Low,30.0,0.83175,0.06184694752904001,0.825,53.25
2019-12-30,Japan,Asia,0.848,0.778,1.5,54.85,2.29,110.2347,0.81,52.4,47.2,29.4,0,,-0.11,Low,30.0,0.8474999999999999,0.05851316298163595,0.89,54.59
2020-01-06,Japan,Asia,0.889,0.794,1.89,56.19,3.19,112.5051,1.7,46.9,49.1,25.7,0,,-0.84,Low,30.0,0.863,0.04939212991623746,0.848,54.85
2020-01-13,Japan,Asia,0.803,0.75,1.779,51.08,2.89,110.2736,2.79,48.9,50.1,23.8,0,,-0.17,Low,30.0,0.8575,0.05909950855673982,0.889,56.19
2020-01-20,Japan,Asia,0.887,0.81,1.5,56.91,3.07,112.4207,5.25,61.6,59.4,21.7,0,,-0.36,Low,30.0,0.85675,0.06447388413280494,0.803,51.08
2020-01-27,Japan,Asia,0.966,0.832,2.07,59.61,2.72,110.4031,4.14,30.4,73.1,21.6,0,,-0.38,Low,30.0,0.88625,0.06732541619253489,0.887,56.91
2020-02-03,Japan,Asia,0.904,0.795,1.697,56.18,3.38,112.3311,3.4,32.4,51.7,32.5,1,COVID-19 Pandemic,0.44,Low,30.0,0.89,0.07096895007912364,0.966,59.61
2020-02-10,Japan,Asia,1.053,0.975,2.108,67.59,1.96,112.502,4.29,54.2,58.5,50.2,1,COVID-19 Pandemic,-0.19,Low,30.0,0.9525,0.07596571021468786,0.904,56.18
2020-02-17,Japan,Asia,1.013,0.943,2.078,64.78,2.21,111.4073,2.94,55.3,55.9,22.0,0,,-0.65,Low,30.0,0.984,0.07868316582006958,1.053,67.59
2020-02-24,Japan,Asia,1.074,0.939,2.102,66.74,2.75,111.2606,1.57,53.1,53.5,30.5,1,COVID-19 Pandemic,0.85,Low,30.0,1.011,0.07860831884755644,1.013,64.78
2020-03-02,Japan,Asia,1.122,1.04,2.14,72.38,2.42,112.0311,3.93,62.8,46.5,35.4,1,COVID-19 Pandemic,-0.57,Low,30.0,1.0655000000000001,0.07840193500141589,1.074,66.74
2020-03-09,Japan,Asia,1.222,1.075,2.657,76.89,2.78,111.1306,-0.17,54.7,40.8,23.7,0,,1.06,Low,30.0,1.10775,0.07956493450451485,1.122,72.38
2020-03-16,Japan,Asia,1.102,1.005,1.713,70.57,6.32,111.6569,3.6,59.2,57.2,50.6,1,COVID-19 Pandemic,-1.39,Low,30.0,1.1300000000000001,0.08699585285037265,1.222,76.89
2020-03-23,Japan,Asia,1.203,1.073,2.587,75.8,5.0,112.5658,3.76,56.1,44.4,43.6,1,COVID-19 Pandemic,0.38,Low,30.0,1.1622500000000002,0.08627661530080996,1.102,70.57
2020-03-30,Japan,Asia,1.212,1.096,2.112,75.99,4.62,110.7938,1.14,65.1,52.0,40.0,1,COVID-19 Pandemic,0.13,Low,30.0,1.18475,0.08642007071293366,1.203,75.8
2020-04-06,Japan,Asia,1.225,1.103,2.559,76.19,2.71,109.3961,1.06,58.8,51.1,25.8,0,,-0.15,Low,30.0,1.1855,0.07722269993065814,1.212,75.99
2020-04-13,Japan,Asia,1.285,1.175,2.554,81.96,3.77,113.8651,1.68,63.4,54.0,47.0,1,COVID-19 Pandemic,-0.45,Low,30.0,1.23125,0.07451584236416223,1.225,76.19
2020-04-20,Japan,Asia,1.379,1.194,2.13,82.94,4.13,110.2587,3.43,57.2,44.8,39.7,1,COVID-19 Pandemic,-0.13,Low,30.0,1.27525,0.0735799777147953,1.285,81.96
2020-04-27,Japan,Asia,1.358,1.22,2.413,85.77,1.76,111.0857,1.91,52.9,46.5,36.7,1,COVID-19 Pandemic,-0.13,Low,30.0,1.31175,0.06894073112764304,1.379,82.94
2020-05-04,Japan,Asia,1.358,1.217,2.044,85.1,2.42,110.7883,1.05,53.9,63.5,31.7,1,COVID-19 Pandemic,0.51,Low,30.0,1.345,0.05634476412692129,1.358,85.77
2020-05-11,Japan,Asia,1.341,1.168,2.494,83.25,2.4,112.1888,0.81,53.2,46.5,26.9,0,,-0.2,Low,30.0,1.3590000000000002,0.05428550392394223,1.358,85.1
2020-05-18,Japan,Asia,1.351,1.206,2.331,85.85,3.17,111.7725,0.78,45.1,57.3,38.8,1,COVID-19 Pandemic,-0.28,Low,30.0,1.352,0.05330215340493757,1.341,83.25
2020-05-25,Japan,Asia,1.39,1.238,2.859,87.18,1.97,110.9678,2.76,47.4,57.8,45.0,1,COVID-19 Pandemic,-0.16,Low,30.0,1.36,0.052845963030114095,1.351,85.85
2020-06-01,Japan,Asia,1.013,0.888,1.612,63.49,2.75,111.1863,5.42,46.4,47.8,45.3,1,COVID-19 Pandemic,0.89,Low,30.0,1.27375,0.0950694656688429,1.39,87.18
2020-06-08,Japan,Asia,0.864,0.791,1.931,55.87,2.92,109.1635,4.49,52.4,47.1,42.0,1,COVID-19 Pandemic,-0.82,Low,30.0,1.1544999999999999,0.10007397975842176,1.013,63.49
2020-06-15,Japan,Asia,1.004,0.895,2.277,64.36,2.57,110.9706,2.55,38.9,43.6,40.2,1,COVID-19 Pandemic,0.39,Low,30.0,1.0677499999999998,0.10858220799389863,0.864,55.87
2020-06-22,Japan,Asia,0.845,0.748,1.5,52.6,4.42,110.8144,2.22,58.7,49.6,32.7,1,COVID-19 Pandemic,-0.58,Low,30.0,0.9315,0.1165626721257277,1.004,64.36
2020-06-29,Japan,Asia,0.889,0.808,1.979,55.59,4.22,108.5924,0.46,45.6,41.6,36.1,1,COVID-19 Pandemic,0.24,Low,30.0,0.9005,0.11824163274170651,0.845,52.6
2020-07-06,Japan,Asia,0.881,0.805,1.533,55.69,2.42,111.5553,1.33,61.2,47.0,42.0,1,COVID-19 Pandemic,0.29,Low,30.0,0.9047499999999999,0.11636669761697463,0.889,55.59
2020-07-13,Japan,Asia,0.866,0.806,1.688,55.51,4.32,109.6639,3.33,47.2,64.6,43.1,1,COVID-19 Pandemic,0.32,Low,30.0,0.87025,0.11235421195068651,0.881,55.69
2020-07-20,Japan,Asia,0.769,0.682,1.5,48.19,4.97,109.8483,2.58,62.2,49.1,28.6,1,COVID-19 Pandemic,0.02,Low,30.0,0.8512500000000001,0.11451957373786945,0.866,55.51
2020-07-27,Japan,Asia,0.765,0.711,1.5,48.78,2.43,111.0456,-0.87,43.5,46.5,23.1,0,,0.43,Low,30.0,0.82025,0.11436524965358165,0.769,48.19
2020-08-03,Japan,Asia,0.782,0.715,1.754,48.99,2.74,109.4515,0.51,44.6,51.1,43.8,1,COVID-19 Pandemic,0.44,Low,30.0,0.7955000000000001,0.11556221417829708,0.765,48.78
2020-08-10,Japan,Asia,0.738,0.675,1.5,47.92,1.44,109.2236,3.5,42.7,49.5,45.8,1,COVID-19 Pandemic,-0.1,Low,30.0,0.7635000000000001,0.11478146440382613,0.782,48.99
2020-08-17,Japan,Asia,0.783,0.716,1.569,50.59,4.5,108.8596,2.3,37.3,47.0,41.7,1,COVID-19 Pandemic,1.14,Low,30.0,0.767,0.11695214725983287,0.738,47.92
2020-08-24,Japan,Asia,0.8,0.698,1.703,48.56,2.69,109.681,2.62,46.5,58.3,28.1,0,,-0.54,Low,30.0,0.7757499999999999,0.09224186172564904,0.783,50.59
2020-08-31,Japan,Asia,0.756,0.649,1.5,46.57,2.02,109.5864,2.31,45.2,48.9,20.5,0,,-0.66,Low,30.0,0.76925,0.08373738092584723,0.8,48.56
2020-09-07,Japan,Asia,0.769,0.703,1.544,47.8,2.6,107.4166,2.96,49.8,40.3,28.2,0,,-0.28,Low,30.0,0.777,0.06547539288435765,0.756,46.57
2020-09-14,Japan,Asia,0.742,0.672,1.542,45.67,2.54,110.3633,0.06,35.8,55.9,25.1,0,,-0.46,Low,30.0,0.76675,0.049495143710901926,0.769,47.8
2020-09-21,Japan,Asia,0.742,0.67,1.507,46.33,2.93,110.5935,0.69,38.3,50.3,22.5,0,,0.96,Low,30.0,0.7522500000000001,0.045734717957387004,0.742,45.67
2020-09-28,Japan,Asia,0.732,0.69,1.5,47.27,2.55,109.7729,5.15,39.1,68.7,28.5,0,,0.17,Low,30.0,0.74625,0.04570882885788522,0.742,46.33
2020-10-05,Japan,Asia,0.717,0.64,1.5,45.9,1.99,109.7373,1.88,49.6,50.9,26.5,0,,-0.65,Low,30.0,0.73325,0.04573833735358933,0.732,47.27
2020-10-12,Japan,Asia,0.731,0.657,1.5,45.45,2.46,110.701,1.41,54.2,38.5,24.3,0,,-0.08,Low,30.0,0.7304999999999999,0.034708762654827155,0.717,45.9
2020-10-19,Japan,Asia,0.762,0.688,1.5,47.53,1.96,108.4101,1.93,52.4,52.4,23.3,0,,1.29,Low,30.0,0.7354999999999999,0.03715155274782557,0.731,45.45
2020-10-26,Japan,Asia,0.786,0.706,1.5,49.56,1.89,111.8339,1.47,46.7,37.1,29.7,0,,0.23,Low,30.0,0.749,0.03774064161331951,0.762,47.53
2020-11-02,Japan,Asia,0.784,0.671,1.5,49.25,2.78,110.5578,1.82,45.6,58.5,22.7,0,,0.49,Low,30.0,0.76575,0.033237342911114645,0.786,49.56
2020-11-09,Japan,Asia,0.776,0.714,1.659,49.64,3.18,110.0201,1.06,44.7,41.6,27.8,0,,-0.58,Low,30.0,0.777,0.02845564139765886,0.784,49.25
2020-11-16,Japan,Asia,0.854,0.772,1.541,53.41,2.39,109.621,-0.02,47.2,40.4,28.3,0,,-0.58,Low,30.0,0.8,0.040542252393023094,0.776,49.64
2020-11-23,Japan,Asia,0.774,0.704,1.631,49.46,2.43,108.8556,1.15,57.1,51.2,29.2,0,,0.49,Low,30.0,0.797,0.046889748904320294,0.854,53.41
2020-11-30,Japan,Asia,0.834,0.77,1.657,53.8,2.45,109.635,1.75,40.8,69.8,27.8,0,,-0.44,Low,30.0,0.8095,0.05155506144833674,0.774,49.46
2020-12-07,Japan,Asia,0.828,0.771,1.5,52.74,3.05,110.0239,3.86,48.5,60.4,22.1,0,,-0.87,Low,30.0,0.8225,0.05004067441647252,0.834,53.8
